_account,chain,contract_address,evt_block_time,volume
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 17:48:47.000 UTC,9801.348071
0x2ce07a3ce9fb07c28e8d0a175aa3918cc1b1a07b,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 17:32:35.000 UTC,30000.0
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 17:32:35.000 UTC,22999.247606
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 17:32:35.000 UTC,13816.666379
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 14:03:35.000 UTC,8370.427956
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 13:48:35.000 UTC,13602.043497
0x2ce07a3ce9fb07c28e8d0a175aa3918cc1b1a07b,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 13:48:35.000 UTC,1000.0
0xcad97616f91872c02ba3553db315db4015cbe850,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 13:48:35.000 UTC,50554.423236
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 11:05:35.000 UTC,8266.098788
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 11:05:35.000 UTC,21299.885627
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 10:45:35.000 UTC,5717.837856
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 09:46:35.000 UTC,8081.08728
0xbb318a1ab8e46dfd93b3b0bca3d0ebf7d00187b9,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 05:49:35.000 UTC,29000.0
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-09-01 00:13:35.000 UTC,9688.751374
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-31 22:40:35.000 UTC,11627.667111
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-31 21:06:35.000 UTC,6434.985497
0x384492a828b113e873edfdf15dfe7d5355964a36,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-31 20:44:35.000 UTC,2000.0
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-31 20:32:35.000 UTC,8382.396578
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-31 18:06:35.000 UTC,9995.01158
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-31 14:50:35.000 UTC,9999.468
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-31 12:55:47.000 UTC,11590.952314
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-31 09:17:35.000 UTC,12455.536752
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-31 03:12:35.000 UTC,11713.54083
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 23:24:35.000 UTC,11170.65754
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 21:19:35.000 UTC,9397.295157
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 21:07:35.000 UTC,8129.463937
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 19:32:47.000 UTC,14226.452946
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 16:01:47.000 UTC,13649.139043
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 13:44:35.000 UTC,8472.07747
0xcad97616f91872c02ba3553db315db4015cbe850,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 13:20:47.000 UTC,50554.423329
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 12:32:35.000 UTC,8628.466798
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 10:08:47.000 UTC,10166.06758
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 09:28:11.000 UTC,6458.773603
0xcad97616f91872c02ba3553db315db4015cbe850,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 06:13:47.000 UTC,29998.549821
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 05:47:35.000 UTC,12662.168348
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 03:26:35.000 UTC,20816.777951
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-30 01:26:35.000 UTC,20150.513904
0xcad97616f91872c02ba3553db315db4015cbe850,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 22:08:35.000 UTC,30863.370539
0xcad97616f91872c02ba3553db315db4015cbe850,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 21:44:23.000 UTC,5361.370377
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 20:35:35.000 UTC,12070.762349
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 20:17:35.000 UTC,7579.07578
0x0000000f2eb9f69274678c76222b35eec7588a65,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 18:44:35.000 UTC,86999.370001
0x0000000f2eb9f69274678c76222b35eec7588a65,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 18:27:35.000 UTC,86999.370001
0x0000000f2eb9f69274678c76222b35eec7588a65,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 18:18:35.000 UTC,86999.370001
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 18:18:35.000 UTC,1734.353768
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 18:06:35.000 UTC,9696.622001
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 17:53:47.000 UTC,48056.760584
0xbb318a1ab8e46dfd93b3b0bca3d0ebf7d00187b9,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 17:32:35.000 UTC,8354.769449
0xbb318a1ab8e46dfd93b3b0bca3d0ebf7d00187b9,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 17:16:35.000 UTC,9554.279117
0xbb318a1ab8e46dfd93b3b0bca3d0ebf7d00187b9,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 17:16:35.000 UTC,15958.456096
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 16:33:35.000 UTC,5011.391542
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 16:33:35.000 UTC,5335.440884
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 16:20:35.000 UTC,5607.183197
0x2f769f919698cc966efcd08d96e1863c3c52b820,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 15:47:35.000 UTC,9988.950001
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 15:26:35.000 UTC,13286.597473
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 15:14:35.000 UTC,3825.079742
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 14:51:35.000 UTC,9999.468
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 14:27:35.000 UTC,9887.341127
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 12:59:35.000 UTC,34007.310339
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 11:59:35.000 UTC,8824.709454
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 11:30:47.000 UTC,6488.520615
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 11:30:47.000 UTC,7021.611803
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 11:30:47.000 UTC,5533.137854
0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 11:22:35.000 UTC,3568.970135
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 10:51:35.000 UTC,10973.07215
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 09:35:35.000 UTC,6336.536785
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 08:20:35.000 UTC,12530.559135
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 07:57:35.000 UTC,9355.490964
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 07:31:47.000 UTC,8783.007534
0xbb318a1ab8e46dfd93b3b0bca3d0ebf7d00187b9,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 03:56:35.000 UTC,11000.369534
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-29 02:37:35.000 UTC,17965.298815
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 23:20:35.000 UTC,4712.929362
0xbb318a1ab8e46dfd93b3b0bca3d0ebf7d00187b9,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 23:05:35.000 UTC,39999.422501
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 22:36:35.000 UTC,11317.743305
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 22:09:59.000 UTC,9999.468
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 21:55:35.000 UTC,5298.408707
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 21:49:59.000 UTC,10409.909097
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 21:49:59.000 UTC,1530.352669
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 18:55:35.000 UTC,17102.875536
0xbb318a1ab8e46dfd93b3b0bca3d0ebf7d00187b9,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 17:58:35.000 UTC,81000.0
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 17:46:35.000 UTC,6523.222673
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 17:31:47.000 UTC,3180.495851
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 17:31:47.000 UTC,8820.77133
0x2deead549876c7297630f21681a1fa64e24caae4,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 13:02:11.000 UTC,9998.432312
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 12:31:59.000 UTC,10449.437227
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 11:20:47.000 UTC,3930.986801
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 11:07:35.000 UTC,11647.006324
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 09:52:35.000 UTC,9999.468
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 09:27:35.000 UTC,9999.468
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 08:02:59.000 UTC,4640.734528
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 08:02:23.000 UTC,35073.320139
0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 06:53:35.000 UTC,157178.766032
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 06:52:11.000 UTC,1903.24716
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 06:52:11.000 UTC,1644.399222
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 06:52:11.000 UTC,1635.346997
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 06:52:11.000 UTC,3493.009625
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 06:52:11.000 UTC,4632.612644
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-28 06:52:11.000 UTC,15821.506169
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 19:37:47.000 UTC,9855.46492
0x2f769f919698cc966efcd08d96e1863c3c52b820,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 19:26:35.000 UTC,27089.0
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 18:53:59.000 UTC,5929.300638
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 18:53:59.000 UTC,9996.550001
0xbb318a1ab8e46dfd93b3b0bca3d0ebf7d00187b9,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 18:44:11.000 UTC,18652.226383
0x0000000f2eb9f69274678c76222b35eec7588a65,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 18:23:35.000 UTC,119999.370001
0x0000000f2eb9f69274678c76222b35eec7588a65,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 18:13:35.000 UTC,119999.370001
0x0000000f2eb9f69274678c76222b35eec7588a65,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 17:54:35.000 UTC,119999.370001
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 17:36:35.000 UTC,4089.631736
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 15:02:35.000 UTC,13050.529257
0x47a127f496d001f187ac65fc24852274dc51d080,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 14:51:35.000 UTC,900000.0
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 14:20:35.000 UTC,2052.139304
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 13:52:59.000 UTC,50744.114682
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 13:44:23.000 UTC,8288.426977
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 13:44:23.000 UTC,3965.540332
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 11:40:35.000 UTC,22998.357413
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 11:04:35.000 UTC,2507.41812
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 07:27:35.000 UTC,3234.419891
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 07:14:35.000 UTC,9095.45136
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 07:14:35.000 UTC,9605.084578
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 07:04:35.000 UTC,58503.311359
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 04:01:35.000 UTC,6348.259494
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 02:45:35.000 UTC,5324.970562
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 02:38:35.000 UTC,10943.268153
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-27 00:45:35.000 UTC,1501.749502
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 23:28:35.000 UTC,3220.755639
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 22:10:35.000 UTC,4621.68076
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 21:24:35.000 UTC,9859.169715
0x2f769f919698cc966efcd08d96e1863c3c52b820,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 20:33:11.000 UTC,29999.0
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 19:54:35.000 UTC,4997.323771
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 19:54:35.000 UTC,3463.4917
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 19:40:35.000 UTC,8622.157457
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 19:40:35.000 UTC,2162.321232
0x2f769f919698cc966efcd08d96e1863c3c52b820,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 18:05:35.000 UTC,52952.0
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 17:58:47.000 UTC,12821.44199
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 15:21:35.000 UTC,22768.446183
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 14:52:35.000 UTC,12823.950565
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 14:36:35.000 UTC,7856.308288
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 14:36:35.000 UTC,7157.619158
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 12:33:47.000 UTC,4814.786491
0xb60d0c2e8309518373b40f8eaa2cad0d1de3decb,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 08:18:35.000 UTC,31000.0
0x68fcfa598ba48a8e4a67d64e743abdbcf813ad9e,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 08:04:35.000 UTC,14068.419118
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 07:55:35.000 UTC,6920.745213
0xbb318a1ab8e46dfd93b3b0bca3d0ebf7d00187b9,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 07:28:35.000 UTC,35049.222452
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 06:44:35.000 UTC,3375.436617
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 05:28:35.000 UTC,2955.55161
0xef1ec136931ab5728b0783fd87d109c9d15d31f1,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 04:17:35.000 UTC,45227.480598
0xef1ec136931ab5728b0783fd87d109c9d15d31f1,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 04:08:35.000 UTC,36570.528723
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 03:51:35.000 UTC,6622.780773
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-26 01:18:35.000 UTC,8415.948606
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 23:48:35.000 UTC,2318.428399
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 23:21:47.000 UTC,1585.396657
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 21:42:47.000 UTC,1689.164911
0x0000000f2eb9f69274678c76222b35eec7588a65,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 20:55:35.000 UTC,94999.370001
0x0000000f2eb9f69274678c76222b35eec7588a65,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 20:51:47.000 UTC,94999.370001
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 20:22:35.000 UTC,6949.345284
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 19:21:35.000 UTC,4399.883515
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 19:09:35.000 UTC,5261.367008
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 17:32:47.000 UTC,26437.341294
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 16:06:47.000 UTC,5178.442132
0xbe75079fd259a82054caab2ce007cd0c20b177a8,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 15:20:35.000 UTC,4899.520048
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 15:03:47.000 UTC,15579.381691
0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 14:39:59.000 UTC,21994.11
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 12:29:47.000 UTC,9376.726594
0xa36bc6867c9963de1a5daaf7882efb5b56899e8c,ethereum,0xa05a3380889115bf313f1db9d5f335157be4d816,2025-08-25 12:20:11.000 UTC,7548.275665
